species,npy_filename,original_mp3,duration,split
Black Cuckoo,Black_Cuckoo_32.npy,../data/raw_audio/sa_bird_audio/Black Cuckoo/Black_Cuckoo_32.mp3,29.0,train
Black Cuckoo,Black_Cuckoo_33.npy,../data/raw_audio/sa_bird_audio/Black Cuckoo/Black_Cuckoo_33.mp3,18.11199546485261,train
Black Cuckoo,Black_Cuckoo_34.npy,../data/raw_audio/sa_bird_audio/Black Cuckoo/Black_Cuckoo_34.mp3,29.0,train
Bokmakierie,Bokmakierie_01.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_01.mp3,11.683015873015872,train
Bokmakierie,Bokmakierie_02.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_02.mp3,9.080068027210883,train
Bokmakierie,Bokmakierie_03.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_03.mp3,12.29501133786848,train
Bokmakierie,Bokmakierie_04.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_04.mp3,22.37242630385488,train
Bokmakierie,Bokmakierie_05.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_05.mp3,3.1579138321995464,test
Bokmakierie,Bokmakierie_06.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_06.mp3,28.930340136054426,train
Bokmakierie,Bokmakierie_07.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_07.mp3,4.948004535147392,val
Bokmakierie,Bokmakierie_08.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_08.mp3,10.140408163265306,train
Bokmakierie,Bokmakierie_09.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_09.mp3,24.078934240362813,train
Bokmakierie,Bokmakierie_10.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_10.mp3,29.0,train
Bokmakierie,Bokmakierie_11.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_11.mp3,10.019410430839002,test
Bokmakierie,Bokmakierie_12.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_12.mp3,21.118548752834467,train
Bokmakierie,Bokmakierie_13.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_13.mp3,28.96517006802721,train
Bokmakierie,Bokmakierie_14.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_14.mp3,27.16734693877551,train
Bokmakierie,Bokmakierie_15.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_15.mp3,11.77501133786848,train
Bokmakierie,Bokmakierie_16.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_16.mp3,28.988390022675738,train
Bokmakierie,Bokmakierie_17.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_17.mp3,9.660997732426305,train
Bokmakierie,Bokmakierie_18.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_18.mp3,13.745986394557823,test
Bokmakierie,Bokmakierie_19.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_19.mp3,9.73,train
Bokmakierie,Bokmakierie_20.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_20.mp3,18.28968253968254,train
Bokmakierie,Bokmakierie_21.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_21.mp3,7.296009070294785,train
Bokmakierie,Bokmakierie_22.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_22.mp3,29.0,val
Bokmakierie,Bokmakierie_23.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_23.mp3,28.976780045351475,train
Bokmakierie,Bokmakierie_24.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_24.mp3,29.0,train
Bokmakierie,Bokmakierie_25.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_25.mp3,28.988390022675738,train
Bokmakierie,Bokmakierie_26.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_26.mp3,28.988390022675738,train
Bokmakierie,Bokmakierie_27.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_27.mp3,10.43501133786848,val
Bokmakierie,Bokmakierie_28.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_28.mp3,15.662993197278912,train
Bokmakierie,Bokmakierie_29.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_29.mp3,20.433560090702947,train
Bokmakierie,Bokmakierie_30.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_30.mp3,28.988390022675738,train
Bokmakierie,Bokmakierie_31.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_31.mp3,28.976780045351475,train
Bokmakierie,Bokmakierie_32.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_32.mp3,25.53721088435374,train
Bokmakierie,Bokmakierie_33.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_33.mp3,28.976780045351475,train
Bokmakierie,Bokmakierie_34.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_34.mp3,13.283990929705215,train
Bokmakierie,Bokmakierie_35.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_35.mp3,28.988390022675738,train
Bokmakierie,Bokmakierie_36.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_36.mp3,28.98,train
Bokmakierie,Bokmakierie_37.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_37.mp3,29.0,train
Bokmakierie,Bokmakierie_38.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_38.mp3,26.343038548752837,train
Bokmakierie,Bokmakierie_39.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_39.mp3,29.0,train
Bokmakierie,Bokmakierie_40.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_40.mp3,28.988390022675738,val
Bokmakierie,Bokmakierie_41.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_41.mp3,15.221020408163266,train
Bokmakierie,Bokmakierie_42.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_42.mp3,29.0,train
Bokmakierie,Bokmakierie_43.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_43.mp3,28.988390022675738,train
Bokmakierie,Bokmakierie_44.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_44.mp3,29.0,train
Bokmakierie,Bokmakierie_45.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_45.mp3,22.651065759637188,train
Bokmakierie,Bokmakierie_46.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_46.mp3,13.052154195011338,train
Bokmakierie,Bokmakierie_47.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_47.mp3,9.334421768707482,train
Bokmakierie,Bokmakierie_48.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_48.mp3,28.988390022675738,train
Bokmakierie,Bokmakierie_49.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_49.mp3,19.636009070294783,test
Bokmakierie,Bokmakierie_50.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_50.mp3,29.0,train
Bokmakierie,Bokmakierie_51.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_51.mp3,28.779410430839004,train
Bokmakierie,Bokmakierie_52.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_52.mp3,21.64496598639456,train
Bokmakierie,Bokmakierie_53.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_53.mp3,29.0,train
Bokmakierie,Bokmakierie_54.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_54.mp3,16.54421768707483,val
Bokmakierie,Bokmakierie_55.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_55.mp3,4.665374149659864,train
Bokmakierie,Bokmakierie_56.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_56.mp3,29.0,val
Bokmakierie,Bokmakierie_57.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_57.mp3,12.12,train
Bokmakierie,Bokmakierie_58.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_58.mp3,29.0,test
Bokmakierie,Bokmakierie_59.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_59.mp3,29.0,train
Bokmakierie,Bokmakierie_60.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_60.mp3,28.80263038548753,test
Bokmakierie,Bokmakierie_61.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_61.mp3,27.79678004535148,train
Bokmakierie,Bokmakierie_62.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_62.mp3,9.35501133786848,val
Bokmakierie,Bokmakierie_63.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_63.mp3,16.19501133786848,train
Bokmakierie,Bokmakierie_64.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_64.mp3,15.719909297052157,train
Bokmakierie,Bokmakierie_65.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_65.mp3,24.68201814058957,train
Bokmakierie,Bokmakierie_66.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_66.mp3,28.825850340136054,train
Bokmakierie,Bokmakierie_67.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_67.mp3,29.0,test
Bokmakierie,Bokmakierie_68.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_68.mp3,28.791020408163263,train
Bokmakierie,Bokmakierie_69.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_69.mp3,28.988390022675738,train
Bokmakierie,Bokmakierie_70.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_70.mp3,21.524897959183672,train
Bokmakierie,Bokmakierie_71.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_71.mp3,19.30399092970521,train
Bokmakierie,Bokmakierie_72.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_72.mp3,28.988390022675738,train
Bokmakierie,Bokmakierie_73.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_73.mp3,28.96517006802721,train
Bokmakierie,Bokmakierie_74.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_74.mp3,20.074013605442172,train
Bokmakierie,Bokmakierie_75.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_75.mp3,20.131700680272107,train
Bokmakierie,Bokmakierie_76.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_76.mp3,4.2890022675736965,train
Bokmakierie,Bokmakierie_77.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_77.mp3,16.224013605442178,test
Bokmakierie,Bokmakierie_78.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_78.mp3,17.86501133786848,train
Bokmakierie,Bokmakierie_79.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_79.mp3,26.79582766439909,train
Bokmakierie,Bokmakierie_80.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_80.mp3,21.246009070294782,train
Bokmakierie,Bokmakierie_81.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_81.mp3,19.11108843537415,val
Bokmakierie,Bokmakierie_82.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_82.mp3,28.988390022675738,test
Bokmakierie,Bokmakierie_83.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_83.mp3,9.02095238095238,train
Bokmakierie,Bokmakierie_84.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_84.mp3,6.697006802721089,train
Bokmakierie,Bokmakierie_85.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_85.mp3,17.43501133786848,train
Bokmakierie,Bokmakierie_86.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_86.mp3,28.988390022675738,val
Bokmakierie,Bokmakierie_87.npy,../data/raw_audio/sa_bird_audio/Bokmakierie/Bokmakierie_87.mp3,25.91453514739229,train
Cape Batis,Cape_Batis_01.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_01.mp3,28.709750566893423,train
Cape Batis,Cape_Batis_02.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_02.mp3,15.950272108843537,val
Cape Batis,Cape_Batis_03.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_03.mp3,28.860680272108844,train
Cape Batis,Cape_Batis_04.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_04.mp3,8.087414965986394,train
Cape Batis,Cape_Batis_05.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_05.mp3,27.338390022675732,val
Cape Batis,Cape_Batis_06.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_06.mp3,29.0,train
Cape Batis,Cape_Batis_07.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_07.mp3,18.72501133786848,train
Cape Batis,Cape_Batis_08.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_08.mp3,29.0,train
Cape Batis,Cape_Batis_09.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_09.mp3,28.686530612244898,train
Cape Batis,Cape_Batis_10.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_10.mp3,28.988390022675738,test
Cape Batis,Cape_Batis_11.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_11.mp3,10.983038548752834,train
Cape Batis,Cape_Batis_12.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_12.mp3,28.988390022675738,train
Cape Batis,Cape_Batis_13.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_13.mp3,28.941950113378685,train
Cape Batis,Cape_Batis_14.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_14.mp3,23.0574149659864,train
Cape Batis,Cape_Batis_15.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_15.mp3,28.988390022675738,val
Cape Batis,Cape_Batis_16.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_16.mp3,13.928979591836734,train
Cape Batis,Cape_Batis_17.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_17.mp3,28.872290249433107,train
Cape Batis,Cape_Batis_18.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_18.mp3,16.588979591836736,train
Cape Batis,Cape_Batis_19.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_19.mp3,29.0,train
Cape Batis,Cape_Batis_20.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_20.mp3,29.0,train
Cape Batis,Cape_Batis_21.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_21.mp3,28.849070294784585,test
Cape Batis,Cape_Batis_22.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_22.mp3,28.80263038548753,train
Cape Batis,Cape_Batis_23.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_23.mp3,16.843015873015872,train
Cape Batis,Cape_Batis_24.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_24.mp3,28.96517006802721,train
Cape Batis,Cape_Batis_25.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_25.mp3,28.75619047619048,train
Cape Batis,Cape_Batis_26.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_26.mp3,28.988390022675738,train
Cape Batis,Cape_Batis_27.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_27.mp3,14.460997732426303,train
Cape Batis,Cape_Batis_28.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_28.mp3,12.821995464852607,train
Cape Batis,Cape_Batis_29.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_29.mp3,20.77024943310657,train
Cape Batis,Cape_Batis_30.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_30.mp3,28.75619047619048,train
Cape Batis,Cape_Batis_31.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_31.mp3,28.792743764172336,train
Cape Batis,Cape_Batis_32.npy,../data/raw_audio/sa_bird_audio/Cape Batis/Cape_Batis_32.mp3,12.445895691609977,test
Cape Bunting,Cape_Bunting_01.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_01.mp3,29.0,test
Cape Bunting,Cape_Bunting_02.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_02.mp3,29.0,train
Cape Bunting,Cape_Bunting_03.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_03.mp3,21.67582766439909,train
Cape Bunting,Cape_Bunting_04.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_04.mp3,26.13437641723356,test
Cape Bunting,Cape_Bunting_05.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_05.mp3,23.59498866213152,train
Cape Bunting,Cape_Bunting_06.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_06.mp3,28.988390022675738,train
Cape Bunting,Cape_Bunting_07.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_07.mp3,28.976780045351475,train
Cape Bunting,Cape_Bunting_08.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_08.mp3,25.04272108843537,train
Cape Bunting,Cape_Bunting_09.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_09.mp3,28.988390022675738,train
Cape Bunting,Cape_Bunting_10.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_10.mp3,28.96517006802721,train
Cape Bunting,Cape_Bunting_11.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_11.mp3,27.78798185941043,train
Cape Bunting,Cape_Bunting_12.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_12.mp3,6.594467120181406,test
Cape Bunting,Cape_Bunting_13.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_13.mp3,5.832993197278912,train
Cape Bunting,Cape_Bunting_14.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_14.mp3,29.0,train
Cape Bunting,Cape_Bunting_15.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_15.mp3,23.60439909297052,train
Cape Bunting,Cape_Bunting_16.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_16.mp3,28.69814058956916,train
Cape Bunting,Cape_Bunting_17.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_17.mp3,28.988390022675738,val
Cape Bunting,Cape_Bunting_18.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_18.mp3,21.55077097505669,train
Cape Bunting,Cape_Bunting_19.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_19.mp3,17.449795918367347,train
Cape Bunting,Cape_Bunting_20.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_20.mp3,18.433015873015872,val
Cape Bunting,Cape_Bunting_21.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_21.mp3,28.988390022675738,train
Cape Bunting,Cape_Bunting_22.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_22.mp3,28.976780045351475,val
Cape Bunting,Cape_Bunting_23.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_23.mp3,12.058027210884354,train
Cape Bunting,Cape_Bunting_24.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_24.mp3,24.787301587301588,train
Cape Bunting,Cape_Bunting_25.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_25.mp3,22.49639455782313,train
Cape Bunting,Cape_Bunting_26.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_26.mp3,28.988390022675738,train
Cape Bunting,Cape_Bunting_27.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_27.mp3,28.988390022675738,train
Cape Bunting,Cape_Bunting_28.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_28.mp3,18.63938775510204,train
Cape Bunting,Cape_Bunting_29.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_29.mp3,28.988390022675738,train
Cape Bunting,Cape_Bunting_30.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_30.mp3,29.0,train
Cape Bunting,Cape_Bunting_31.npy,../data/raw_audio/sa_bird_audio/Cape Bunting/Cape_Bunting_31.mp3,11.142380952380952,train
Cape Robin-Chat,Cape_Robin-Chat_01.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_01.mp3,28.744580498866213,test
Cape Robin-Chat,Cape_Robin-Chat_02.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_02.mp3,10.005963718820862,train
Cape Robin-Chat,Cape_Robin-Chat_03.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_03.mp3,29.0,train
Cape Robin-Chat,Cape_Robin-Chat_04.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_04.mp3,29.0,train
Cape Robin-Chat,Cape_Robin-Chat_05.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_05.mp3,29.0,train
Cape Robin-Chat,Cape_Robin-Chat_06.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_06.mp3,18.854603174603174,val
Cape Robin-Chat,Cape_Robin-Chat_07.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_07.mp3,29.0,val
Cape Robin-Chat,Cape_Robin-Chat_08.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_08.mp3,28.89551020408163,train
Cape Robin-Chat,Cape_Robin-Chat_09.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_09.mp3,12.814761904761903,val
Cape Robin-Chat,Cape_Robin-Chat_10.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_10.mp3,28.976780045351475,train
Cape Robin-Chat,Cape_Robin-Chat_11.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_11.mp3,28.88390022675737,train
Cape Robin-Chat,Cape_Robin-Chat_12.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_12.mp3,18.83138321995465,train
Cape Robin-Chat,Cape_Robin-Chat_13.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_13.mp3,28.988390022675738,train
Cape Robin-Chat,Cape_Robin-Chat_14.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_14.mp3,29.0,train
Cape Robin-Chat,Cape_Robin-Chat_15.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_15.mp3,23.561995464852608,train
Cape Robin-Chat,Cape_Robin-Chat_16.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_16.mp3,28.38639455782313,train
Cape Robin-Chat,Cape_Robin-Chat_17.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_17.mp3,15.692993197278913,train
Cape Robin-Chat,Cape_Robin-Chat_18.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_18.mp3,28.988390022675738,train
Cape Robin-Chat,Cape_Robin-Chat_19.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_19.mp3,29.0,train
Cape Robin-Chat,Cape_Robin-Chat_20.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_20.mp3,28.96517006802721,train
Cape Robin-Chat,Cape_Robin-Chat_21.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_21.mp3,29.0,train
Cape Robin-Chat,Cape_Robin-Chat_22.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_22.mp3,19.01077097505669,train
Cape Robin-Chat,Cape_Robin-Chat_23.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_23.mp3,9.956621315192743,train
Cape Robin-Chat,Cape_Robin-Chat_24.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_24.mp3,12.852244897959183,train
Cape Robin-Chat,Cape_Robin-Chat_25.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_25.mp3,17.705986394557822,train
Cape Robin-Chat,Cape_Robin-Chat_26.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_26.mp3,3.1125396825396825,train
Cape Robin-Chat,Cape_Robin-Chat_27.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_27.mp3,29.0,train
Cape Robin-Chat,Cape_Robin-Chat_28.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_28.mp3,25.26437641723356,val
Cape Robin-Chat,Cape_Robin-Chat_29.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_29.mp3,29.0,train
Cape Robin-Chat,Cape_Robin-Chat_30.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_30.mp3,28.988390022675738,train
Cape Robin-Chat,Cape_Robin-Chat_31.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_31.mp3,28.65170068027211,train
Cape Robin-Chat,Cape_Robin-Chat_32.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_32.mp3,28.767800453514734,test
Cape Robin-Chat,Cape_Robin-Chat_33.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_33.mp3,28.988390022675738,train
Cape Robin-Chat,Cape_Robin-Chat_34.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_34.mp3,3.4249433106575964,train
Cape Robin-Chat,Cape_Robin-Chat_35.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_35.mp3,28.81424036281179,train
Cape Robin-Chat,Cape_Robin-Chat_36.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_36.mp3,29.0,train
Cape Robin-Chat,Cape_Robin-Chat_37.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_37.mp3,26.73736961451247,train
Cape Robin-Chat,Cape_Robin-Chat_38.npy,../data/raw_audio/sa_bird_audio/Cape Robin-Chat/Cape_Robin-Chat_38.mp3,28.988390022675738,test
